# author: sean@Seans-MacBook-Pro.local
# date: 2025/03/10 12:30:11 UTC
# version: obztak v0+unknown
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE,PROGRAM
95,235.4670,18.9620,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
95,235.4670,18.9620,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
95,235.4670,18.9620,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
96,234.1120,17.7240,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
96,234.1120,17.7240,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
96,234.1120,17.7240,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
96,234.1120,17.7240,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
97,232.7760,16.4550,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
97,232.7760,16.4550,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
97,232.7760,16.4550,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
97,232.7760,16.4550,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
104,246.5260,29.3390,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
104,246.5260,29.3390,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
104,246.5260,29.3390,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
104,246.5260,29.3390,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
105,244.9960,28.3270,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
105,244.9960,28.3270,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
105,244.9960,28.3270,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
105,244.9960,28.3270,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
106,243.4920,27.2920,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
106,243.4920,27.2920,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
106,243.4920,27.2920,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
106,243.4920,27.2920,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
107,242.0120,26.2310,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
107,242.0120,26.2310,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
107,242.0120,26.2310,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
107,242.0120,26.2310,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
108,240.5540,25.1450,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
108,240.5540,25.1450,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
108,240.5540,25.1450,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
108,240.5540,25.1450,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
109,239.1170,24.0300,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
109,239.1170,24.0300,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
109,239.1170,24.0300,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
109,239.1170,24.0300,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
110,237.7000,22.8850,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
110,237.7000,22.8850,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
110,237.7000,22.8850,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
110,237.7000,22.8850,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
111,236.3020,21.7090,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
111,236.3020,21.7090,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
111,236.3020,21.7090,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
111,236.3020,21.7090,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
112,234.9240,20.4990,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
112,234.9240,20.4990,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
112,234.9240,20.4990,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
112,234.9240,20.4990,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
113,233.5670,19.2530,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
113,233.5670,19.2530,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
113,233.5670,19.2530,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
113,233.5670,19.2530,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
114,232.2300,17.9780,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
114,232.2300,17.9780,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
114,232.2300,17.9780,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
114,232.2300,17.9780,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
124,242.9810,28.8990,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
124,242.9810,28.8990,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
124,242.9810,28.8990,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
124,242.9810,28.8990,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
125,241.4890,27.8290,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
125,241.4890,27.8290,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
125,241.4890,27.8290,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
125,241.4890,27.8290,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
126,240.0200,26.7310,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
126,240.0200,26.7310,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
126,240.0200,26.7310,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
126,240.0200,26.7310,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
127,238.5750,25.6050,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
127,238.5750,25.6050,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
127,238.5750,25.6050,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
127,238.5750,25.6050,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
128,237.1520,24.4500,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
128,237.1520,24.4500,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
128,237.1520,24.4500,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
128,237.1520,24.4500,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
129,235.7500,23.2630,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
129,235.7500,23.2630,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
129,235.7500,23.2630,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
129,235.7500,23.2630,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
130,234.3690,22.0430,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
130,234.3690,22.0430,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
130,234.3690,22.0430,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
130,234.3690,22.0430,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
131,233.0110,20.7890,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
131,233.0110,20.7890,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
131,233.0110,20.7890,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
131,233.0110,20.7890,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
145,240.9490,29.4310,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
145,240.9490,29.4310,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
145,240.9490,29.4310,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
145,240.9490,29.4310,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
146,239.4710,28.3240,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
146,239.4710,28.3240,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
146,239.4710,28.3240,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
146,239.4710,28.3240,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
147,238.0180,27.1870,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
147,238.0180,27.1870,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
147,238.0180,27.1870,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
147,238.0180,27.1870,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
148,236.5890,26.0210,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
148,236.5890,26.0210,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
148,236.5890,26.0210,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
148,236.5890,26.0210,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
149,235.1830,24.8230,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
149,235.1830,24.8230,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
149,235.1830,24.8230,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
149,235.1830,24.8230,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
150,233.7990,23.5940,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
150,233.7990,23.5940,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
150,233.7990,23.5940,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
150,233.7990,23.5940,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
573,300.9800,-8.2940,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
573,300.9800,-8.2940,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
573,300.9800,-8.2940,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
573,300.9800,-8.2940,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
590,303.3080,-10.1510,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
590,303.3080,-10.1510,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
590,303.3080,-10.1510,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
590,303.3080,-10.1510,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
600,303.8100,-11.6580,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
600,303.8100,-11.6580,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
600,303.8100,-11.6580,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
600,303.8100,-11.6580,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
612,304.3170,-13.1680,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
612,304.3170,-13.1680,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
612,304.3170,-13.1680,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
612,304.3170,-13.1680,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
613,305.6480,-11.9130,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
613,305.6480,-11.9130,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
613,305.6480,-11.9130,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
613,305.6480,-11.9130,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
625,304.8320,-14.6820,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
625,304.8320,-14.6820,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
625,304.8320,-14.6820,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
625,304.8320,-14.6820,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
626,306.1650,-13.4230,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
626,306.1650,-13.4230,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
626,306.1650,-13.4230,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
626,306.1650,-13.4230,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
640,305.3550,-16.2010,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
640,305.3550,-16.2010,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
640,305.3550,-16.2010,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
640,305.3550,-16.2010,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
641,306.6900,-14.9360,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
641,306.6900,-14.9360,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
641,306.6900,-14.9360,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
641,306.6900,-14.9360,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
656,305.8880,-17.7240,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
656,305.8880,-17.7240,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
656,305.8880,-17.7240,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
656,305.8880,-17.7240,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
657,307.2240,-16.4550,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
657,307.2240,-16.4550,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
657,307.2240,-16.4550,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
657,307.2240,-16.4550,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
658,308.5420,-15.1610,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
658,308.5420,-15.1610,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
658,308.5420,-15.1610,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
658,308.5420,-15.1610,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
673,306.4330,-19.2530,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
673,306.4330,-19.2530,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
673,306.4330,-19.2530,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
673,306.4330,-19.2530,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
674,307.7700,-17.9780,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
674,307.7700,-17.9780,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
674,307.7700,-17.9780,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
674,307.7700,-17.9780,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
675,309.0880,-16.6790,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
675,309.0880,-16.6790,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
675,309.0880,-16.6790,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
675,309.0880,-16.6790,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
692,308.3280,-19.5080,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
692,308.3280,-19.5080,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
692,308.3280,-19.5080,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
692,308.3280,-19.5080,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
693,309.6460,-18.2030,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
693,309.6460,-18.2030,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
693,309.6460,-18.2030,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
693,309.6460,-18.2030,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
712,308.8990,-21.0450,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
712,308.8990,-21.0450,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
712,308.8990,-21.0450,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
712,308.8990,-21.0450,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
713,310.2170,-19.7330,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
713,310.2170,-19.7330,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
713,310.2170,-19.7330,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
713,310.2170,-19.7330,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
714,311.5130,-18.3950,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
714,311.5130,-18.3950,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
714,311.5130,-18.3950,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
714,311.5130,-18.3950,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
733,309.4860,-22.5890,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
733,309.4860,-22.5890,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
733,309.4860,-22.5890,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
733,309.4860,-22.5890,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
734,310.8040,-21.2700,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
734,310.8040,-21.2700,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
734,310.8040,-21.2700,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
734,310.8040,-21.2700,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
735,312.0990,-19.9260,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
735,312.0990,-19.9260,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
735,312.0990,-19.9260,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
735,312.0990,-19.9260,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
756,311.4070,-22.8150,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
756,311.4070,-22.8150,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
756,311.4070,-22.8150,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
756,311.4070,-22.8150,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
757,312.7010,-21.4640,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
757,312.7010,-21.4640,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
757,312.7010,-21.4640,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
757,312.7010,-21.4640,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
775,312.0290,-24.3680,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
775,312.0290,-24.3680,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
775,312.0290,-24.3680,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
775,312.0290,-24.3680,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
776,313.3210,-23.0100,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
776,313.3210,-23.0100,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
776,313.3210,-23.0100,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
776,313.3210,-23.0100,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
792,313.9610,-24.5630,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
792,313.9610,-24.5630,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
792,313.9610,-24.5630,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
792,313.9610,-24.5630,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
793,315.2240,-23.1690,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
793,315.2240,-23.1690,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
793,315.2240,-23.1690,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
793,315.2240,-23.1690,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
797,318.4920,-26.4130,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
797,318.4920,-26.4130,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
797,318.4920,-26.4130,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
797,318.4920,-26.4130,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
798,319.2200,-27.9840,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
798,319.2200,-27.9840,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
798,319.2200,-27.9840,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
798,319.2200,-27.9840,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
806,315.8820,-24.7230,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
806,315.8820,-24.7230,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
806,315.8820,-24.7230,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
806,315.8820,-24.7230,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
807,316.5630,-26.2860,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
807,316.5630,-26.2860,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
807,316.5630,-26.2860,r,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
807,316.5630,-26.2860,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
1123,223.1640,9.5970,g,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
1123,223.1640,9.5970,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
